{Apodora_verrucosus, Ctenosaura_canorus} {Candoia_hodgsoni, Lamprophis_infrafrenata}
{Candoia_hodgsoni, Otocoris_caudicinctus} {Ctenosaura_canorus, Gavia_equestris}
{Acanthoceros_not, Trapelus_galericulata} {Candoia_hodgsoni, Eurynorhynchus_mycterizans}
{Ctenosaura_canorus, Trapelus_galericulata} {Gazella_homeana, Lamprophis_infrafrenata}
{Acanthoceros_not, Gavia_equestris} {Apus_aristotelis, Lamprophis_infrafrenata}
{Acanthoceros_not, Gazella_homeana} {Iomachus_erythropus, Mochlus_stimsoni}
{Acanthoceros_not, Apodora_verrucosus} {Camptoloma_mystaceus, Iomachus_erythropus}
{Acanthoceros_not, Trapelus_galericulata} {Iomachus_erythropus, Xenochrophis_erythropus}
{Acanthoceros_not, Elaphe_agama} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Apodora_verrucosus, Elaphe_agama} {Apus_aristotelis, Mochlus_stimsoni}
{Apodora_verrucosus, Gavia_equestris} {Candoia_hodgsoni, Xenochrophis_erythropus}
{Ctenosaura_canorus, Trapelus_galericulata} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Ctenosaura_canorus, Trapelus_galericulata} {Lamprophis_infrafrenata, Spizaetus_albigula}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Gazella_homeana, Mochlus_stimsoni}
{Ctenosaura_canorus, Trapelus_galericulata} {Iomachus_erythropus, Neophron_gemmicincta}
{Acanthoceros_not, Gavia_equestris} {Candoia_hodgsoni, Spizaetus_albigula}
{Acanthoceros_not, Eudramias_ignicapillus} {Apus_aristotelis, Iomachus_erythropus}
{Apus_aristotelis, Spizaetus_albigula} {Ctenosaura_canorus, Trapelus_galericulata}
{Apodora_verrucosus, Gavia_equestris} {Lamprophis_infrafrenata, Mochlus_stimsoni}
{Elaphe_agama, Gavia_equestris} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Neophron_gemmicincta, Spizaetus_albigula}
{Acanthoceros_not, Apodora_verrucosus} {Gazella_homeana, Iomachus_erythropus}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Iomachus_erythropus, Otocoris_caudicinctus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Gazella_homeana, Lamprophis_infrafrenata}
{Ctenosaura_canorus, Gavia_equestris} {Gazella_homeana, Neophron_gemmicincta}
{Apus_aristotelis, Iomachus_erythropus} {Ctenosaura_canorus, Gavia_equestris}
{Acanthoceros_not, Ctenosaura_canorus} {Eurynorhynchus_mycterizans, Mochlus_stimsoni}
{Acanthoceros_not, Eudramias_ignicapillus} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Apus_aristotelis, Otocoris_caudicinctus} {Eudramias_ignicapillus, Trapelus_galericulata}
{Apus_aristotelis, Camptoloma_mystaceus} {Ctenosaura_canorus, Elaphe_agama}
{Apodora_verrucosus, Gavia_equestris} {Eurynorhynchus_mycterizans, Xenochrophis_erythropus}
{Apodora_verrucosus, Trapelus_galericulata} {Apus_aristotelis, Iomachus_erythropus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Lamprophis_infrafrenata, Spizaetus_albigula}
{Camptoloma_mystaceus, Candoia_hodgsoni} {Elaphe_agama, Nemorhaedus_parvus}
{Apodora_verrucosus, Apus_aristotelis} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Iomachus_erythropus, Neophron_gemmicincta}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Gavia_equestris, Nemorhaedus_parvus}
{Candoia_hodgsoni, Eurynorhynchus_mycterizans} {Gavia_equestris, Trapelus_galericulata}
{Acanthoceros_not, Ctenosaura_canorus} {Camptoloma_mystaceus, Spizaetus_albigula}
{Acanthoceros_not, Ctenosaura_canorus} {Apus_aristotelis, Neophron_gemmicincta}
{Apodora_verrucosus, Ctenosaura_canorus} {Gazella_homeana, Spizaetus_albigula}
{Apodora_verrucosus, Trapelus_galericulata} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Candoia_hodgsoni, Gazella_homeana} {Iomachus_erythropus, Otocoris_caudicinctus}
{Eudramias_ignicapillus, Trapelus_galericulata} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Acanthoceros_not, Neophron_gemmicincta} {Apodora_verrucosus, Eudramias_ignicapillus}
{Acanthoceros_not, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Acanthoceros_not, Nemorhaedus_parvus} {Iomachus_erythropus, Spizaetus_albigula}
{Acanthoceros_not, Gavia_equestris} {Apus_aristotelis, Camptoloma_mystaceus}
{Apodora_verrucosus, Eudramias_ignicapillus} {Eurynorhynchus_mycterizans, Iomachus_erythropus}
{Apodora_verrucosus, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Acanthoceros_not, Gavia_equestris} {Gazella_homeana, Otocoris_caudicinctus}
{Apodora_verrucosus, Elaphe_agama} {Gazella_homeana, Spizaetus_albigula}
{Acanthoceros_not, Gavia_equestris} {Candoia_hodgsoni, Eurynorhynchus_mycterizans}
{Acanthoceros_not, Gavia_equestris} {Iomachus_erythropus, Xenochrophis_erythropus}
{Acanthoceros_not, Otocoris_caudicinctus} {Apodora_verrucosus, Eudramias_ignicapillus}
{Apus_aristotelis, Spizaetus_albigula} {Ctenosaura_canorus, Gavia_equestris}
{Apodora_verrucosus, Nemorhaedus_parvus} {Camptoloma_mystaceus, Otocoris_caudicinctus}
{Candoia_hodgsoni, Neophron_gemmicincta} {Gavia_equestris, Trapelus_galericulata}
{Gavia_equestris, Trapelus_galericulata} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Camptoloma_mystaceus, Gazella_homeana} {Elaphe_agama, Nemorhaedus_parvus}
{Apus_aristotelis, Spizaetus_albigula} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Apodora_verrucosus, Trapelus_galericulata} {Camptoloma_mystaceus, Candoia_hodgsoni}
{Apodora_verrucosus, Gavia_equestris} {Eurynorhynchus_mycterizans, Gazella_homeana}
{Apodora_verrucosus, Nemorhaedus_parvus} {Candoia_hodgsoni, Xenochrophis_erythropus}
{Apodora_verrucosus, Eudramias_ignicapillus} {Camptoloma_mystaceus, Neophron_gemmicincta}
{Ctenosaura_canorus, Neophron_gemmicincta} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Eudramias_ignicapillus, Trapelus_galericulata} {Gazella_homeana, Xenochrophis_erythropus}
{Apus_aristotelis, Candoia_hodgsoni} {Gavia_equestris, Trapelus_galericulata}
{Apus_aristotelis, Candoia_hodgsoni} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Apus_aristotelis, Otocoris_caudicinctus} {Ctenosaura_canorus, Elaphe_agama}
{Acanthoceros_not, Ctenosaura_canorus} {Camptoloma_mystaceus, Eurynorhynchus_mycterizans}
{Candoia_hodgsoni, Otocoris_caudicinctus} {Gavia_equestris, Trapelus_galericulata}
{Elaphe_agama, Gavia_equestris} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Acanthoceros_not, Mochlus_stimsoni} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Elaphe_agama, Gavia_equestris} {Iomachus_erythropus, Spizaetus_albigula}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Mochlus_stimsoni, Xenochrophis_erythropus}
{Apodora_verrucosus, Gavia_equestris} {Apus_aristotelis, Lamprophis_infrafrenata}
{Apus_aristotelis, Gazella_homeana} {Gavia_equestris, Trapelus_galericulata}
{Apodora_verrucosus, Ctenosaura_canorus} {Mochlus_stimsoni, Neophron_gemmicincta}
{Apodora_verrucosus, Eudramias_ignicapillus} {Gazella_homeana, Neophron_gemmicincta}
{Acanthoceros_not, Ctenosaura_canorus} {Candoia_hodgsoni, Iomachus_erythropus}
{Apodora_verrucosus, Ctenosaura_canorus} {Lamprophis_infrafrenata, Mochlus_stimsoni}
{Apus_aristotelis, Mochlus_stimsoni} {Ctenosaura_canorus, Trapelus_galericulata}
{Acanthoceros_not, Elaphe_agama} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Apus_aristotelis, Xenochrophis_erythropus} {Elaphe_agama, Nemorhaedus_parvus}
{Apodora_verrucosus, Gavia_equestris} {Candoia_hodgsoni, Spizaetus_albigula}
{Camptoloma_mystaceus, Iomachus_erythropus} {Elaphe_agama, Trapelus_galericulata}
{Candoia_hodgsoni, Xenochrophis_erythropus} {Elaphe_agama, Trapelus_galericulata}
{Acanthoceros_not, Apodora_verrucosus} {Eurynorhynchus_mycterizans, Mochlus_stimsoni}
{Acanthoceros_not, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Otocoris_caudicinctus}
{Apodora_verrucosus, Ctenosaura_canorus} {Eurynorhynchus_mycterizans, Xenochrophis_erythropus}
{Acanthoceros_not, Elaphe_agama} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Acanthoceros_not, Elaphe_agama} {Apus_aristotelis, Spizaetus_albigula}
{Apus_aristotelis, Iomachus_erythropus} {Gavia_equestris, Trapelus_galericulata}
{Apodora_verrucosus, Elaphe_agama} {Mochlus_stimsoni, Neophron_gemmicincta}
{Apodora_verrucosus, Elaphe_agama} {Lamprophis_infrafrenata, Mochlus_stimsoni}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Acanthoceros_not, Eudramias_ignicapillus} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Acanthoceros_not, Apodora_verrucosus} {Camptoloma_mystaceus, Spizaetus_albigula}
{Acanthoceros_not, Apodora_verrucosus} {Apus_aristotelis, Neophron_gemmicincta}
{Eudramias_ignicapillus, Gavia_equestris} {Eurynorhynchus_mycterizans, Spizaetus_albigula}
{Camptoloma_mystaceus, Lamprophis_infrafrenata} {Nemorhaedus_parvus, Trapelus_galericulata}
{Apodora_verrucosus, Nemorhaedus_parvus} {Candoia_hodgsoni, Gazella_homeana}
{Acanthoceros_not, Trapelus_galericulata} {Apus_aristotelis, Iomachus_erythropus}
{Apodora_verrucosus, Apus_aristotelis} {Mochlus_stimsoni, Otocoris_caudicinctus}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Gazella_homeana, Xenochrophis_erythropus}
{Apodora_verrucosus, Apus_aristotelis} {Iomachus_erythropus, Lamprophis_infrafrenata}
{Apodora_verrucosus, Elaphe_agama} {Eurynorhynchus_mycterizans, Xenochrophis_erythropus}
{Elaphe_agama, Nemorhaedus_parvus} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Acanthoceros_not, Camptoloma_mystaceus} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Acanthoceros_not, Eudramias_ignicapillus} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Apodora_verrucosus, Trapelus_galericulata} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Acanthoceros_not, Eudramias_ignicapillus} {Apus_aristotelis, Spizaetus_albigula}
{Mochlus_stimsoni, Spizaetus_albigula} {Nemorhaedus_parvus, Trapelus_galericulata}
{Acanthoceros_not, Trapelus_galericulata} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Ctenosaura_canorus, Spizaetus_albigula} {Elaphe_agama, Eudramias_ignicapillus}
{Eudramias_ignicapillus, Trapelus_galericulata} {Mochlus_stimsoni, Spizaetus_albigula}
{Apodora_verrucosus, Gavia_equestris} {Apus_aristotelis, Camptoloma_mystaceus}
{Eudramias_ignicapillus, Trapelus_galericulata} {Lamprophis_infrafrenata, Neophron_gemmicincta}
{Apus_aristotelis, Gazella_homeana} {Iomachus_erythropus, Otocoris_caudicinctus}
{Eudramias_ignicapillus, Trapelus_galericulata} {Iomachus_erythropus, Mochlus_stimsoni}
{Apus_aristotelis, Camptoloma_mystaceus} {Elaphe_agama, Nemorhaedus_parvus}
{Acanthoceros_not, Elaphe_agama} {Gazella_homeana, Mochlus_stimsoni}
{Apodora_verrucosus, Gavia_equestris} {Gazella_homeana, Otocoris_caudicinctus}
{Gavia_equestris, Trapelus_galericulata} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Ctenosaura_canorus, Gavia_equestris} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Apodora_verrucosus, Trapelus_galericulata} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Eurynorhynchus_mycterizans, Lamprophis_infrafrenata} {Gazella_homeana, Neophron_gemmicincta}
{Apodora_verrucosus, Trapelus_galericulata} {Apus_aristotelis, Spizaetus_albigula}
{Elaphe_agama, Gavia_equestris} {Eurynorhynchus_mycterizans, Otocoris_caudicinctus}
{Apodora_verrucosus, Gavia_equestris} {Candoia_hodgsoni, Eurynorhynchus_mycterizans}
{Apodora_verrucosus, Ctenosaura_canorus} {Apus_aristotelis, Candoia_hodgsoni}
{Candoia_hodgsoni, Eurynorhynchus_mycterizans} {Elaphe_agama, Trapelus_galericulata}
{Acanthoceros_not, Elaphe_agama} {Neophron_gemmicincta, Spizaetus_albigula}
{Acanthoceros_not, Elaphe_agama} {Iomachus_erythropus, Otocoris_caudicinctus}
{Apodora_verrucosus, Gavia_equestris} {Iomachus_erythropus, Xenochrophis_erythropus}
{Apodora_verrucosus, Ctenosaura_canorus} {Eurynorhynchus_mycterizans, Gazella_homeana}
{Acanthoceros_not, Eudramias_ignicapillus} {Gazella_homeana, Mochlus_stimsoni}
{Camptoloma_mystaceus, Neophron_gemmicincta} {Ctenosaura_canorus, Trapelus_galericulata}
{Apodora_verrucosus, Elaphe_agama} {Apus_aristotelis, Candoia_hodgsoni}
{Acanthoceros_not, Eudramias_ignicapillus} {Neophron_gemmicincta, Spizaetus_albigula}
{Apodora_verrucosus, Ctenosaura_canorus} {Apus_aristotelis, Lamprophis_infrafrenata}
{Acanthoceros_not, Iomachus_erythropus} {Apodora_verrucosus, Nemorhaedus_parvus}
{Acanthoceros_not, Eudramias_ignicapillus} {Iomachus_erythropus, Otocoris_caudicinctus}
{Apodora_verrucosus, Elaphe_agama} {Eurynorhynchus_mycterizans, Gazella_homeana}
{Acanthoceros_not, Apodora_verrucosus} {Candoia_hodgsoni, Iomachus_erythropus}
{Elaphe_agama, Eudramias_ignicapillus} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Acanthoceros_not, Camptoloma_mystaceus} {Apodora_verrucosus, Elaphe_agama}
{Apodora_verrucosus, Otocoris_caudicinctus} {Iomachus_erythropus, Mochlus_stimsoni}
{Apodora_verrucosus, Ctenosaura_canorus} {Candoia_hodgsoni, Spizaetus_albigula}
{Camptoloma_mystaceus, Xenochrophis_erythropus} {Nemorhaedus_parvus, Trapelus_galericulata}
{Acanthoceros_not, Iomachus_erythropus} {Camptoloma_mystaceus, Xenochrophis_erythropus}
{Apodora_verrucosus, Trapelus_galericulata} {Neophron_gemmicincta, Spizaetus_albigula}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Mochlus_stimsoni, Spizaetus_albigula}
{Acanthoceros_not, Gavia_equestris} {Apus_aristotelis, Iomachus_erythropus}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Neophron_gemmicincta}
{Ctenosaura_canorus, Nemorhaedus_parvus} {Iomachus_erythropus, Mochlus_stimsoni}
{Camptoloma_mystaceus, Otocoris_caudicinctus} {Ctenosaura_canorus, Trapelus_galericulata}
{Candoia_hodgsoni, Spizaetus_albigula} {Ctenosaura_canorus, Eudramias_ignicapillus}
{Eudramias_ignicapillus, Nemorhaedus_parvus} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Gazella_homeana, Neophron_gemmicincta} {Nemorhaedus_parvus, Trapelus_galericulata}
{Apodora_verrucosus, Trapelus_galericulata} {Camptoloma_mystaceus, Gazella_homeana}
{Apodora_verrucosus, Trapelus_galericulata} {Apus_aristotelis, Eurynorhynchus_mycterizans}
{Acanthoceros_not, Gavia_equestris} {Candoia_hodgsoni, Otocoris_caudicinctus}
{Candoia_hodgsoni, Xenochrophis_erythropus} {Iomachus_erythropus, Mochlus_stimsoni}
{Apus_aristotelis, Candoia_hodgsoni} {Elaphe_agama, Trapelus_galericulata}
{Ctenosaura_canorus, Mochlus_stimsoni} {Eudramias_ignicapillus, Nemorhaedus_parvus}
{Camptoloma_mystaceus, Iomachus_erythropus} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Candoia_hodgsoni, Xenochrophis_erythropus} {Ctenosaura_canorus, Nemorhaedus_parvus}
{Apus_aristotelis, Otocoris_caudicinctus} {Elaphe_agama, Nemorhaedus_parvus}
{Eurynorhynchus_mycterizans, Lamprophis_infrafrenata} {Nemorhaedus_parvus, Trapelus_galericulata}
{Apodora_verrucosus, Elaphe_agama} {Candoia_hodgsoni, Spizaetus_albigula}
{Apodora_verrucosus, Trapelus_galericulata} {Candoia_hodgsoni, Mochlus_stimsoni}
{Camptoloma_mystaceus, Eurynorhynchus_mycterizans} {Nemorhaedus_parvus, Trapelus_galericulata}
{Ctenosaura_canorus, Elaphe_agama} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Elaphe_agama, Trapelus_galericulata} {Eurynorhynchus_mycterizans, Neophron_gemmicincta}
{Apodora_verrucosus, Nemorhaedus_parvus} {Camptoloma_mystaceus, Ctenosaura_canorus}
{Acanthoceros_not, Ctenosaura_canorus} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Elaphe_agama, Gazella_homeana} {Eurynorhynchus_mycterizans, Lamprophis_infrafrenata}
{Apodora_verrucosus, Nemorhaedus_parvus} {Apus_aristotelis, Camptoloma_mystaceus}
{Acanthoceros_not, Apodora_verrucosus} {Apus_aristotelis, Mochlus_stimsoni}
{Ctenosaura_canorus, Gavia_equestris} {Lamprophis_infrafrenata, Xenochrophis_erythropus}
{Ctenosaura_canorus, Eudramias_ignicapillus} {Lamprophis_infrafrenata, Otocoris_caudicinctus}
{Ctenosaura_canorus, Gavia_equestris} {Iomachus_erythropus, Spizaetus_albigula}
{Apodora_verrucosus, Eudramias_ignicapillus} {Neophron_gemmicincta, Xenochrophis_erythropus}
{Acanthoceros_not, Nemorhaedus_parvus} {Gazella_homeana, Mochlus_stimsoni}
